Player_ID,Player_Name,Player_Gender,Player_Age,Player_Height
32368,Stephanie Hazard,F,22,176
32369,Stephanie Hickey,F,24,165
32370,Stephanie Horner,F,19,180
32371,Stephanie Horner,F,23,180
32372,Stephanie Horner,F,27,180
32373,Stephanie Jayne Steph Houghton,F,24,172
32374,Stephanie Joffroy,F,22,173
32375,Stephanie Karenmonica BrownTrafton,F,28,193
32376,Stephanie Karenmonica BrownTrafton,F,32,193
32377,Stephanie Louise Steph Rice,F,20,176
32378,Stephanie Louise Steph Rice,F,24,176
32379,Stephanie Lynn Marie Labb,F,29,178
32380,Stephanie Magiros,F,22,150
32381,Stephanie Marie Enright,F,25,179
32382,Stephanie Mary Proud,F,23,169
32383,Stephanie Meadow,F,24,163
32384,Stephanie Morton,F,25,177
32385,Stephanie Pohl,F,28,160
32386,Stephanie Pohl,F,30,186
32387,Stephanie Reilly O'Reilly,F,34,155
32388,Stephanie Renee Cox Lopez,F,22,168
32389,Stephanie Schiller,F,22,182
32390,Stephanie Schiller,F,26,182
32391,Stephanie Schneider,F,23,172
32392,Stephanie Talbot,F,22,185
32393,Stephanie Vogt,F,22,165
32394,Stephanie Vogt,F,26,165
32395,Stephanie Xu Sang,F,21,175
32396,StephanieElise Steph Catley,F,22,171
32397,Stephanos Alexis Tsimikalis,M,24,178
32398,Stephen Alexander Dick,M,23,170
32399,Stephen Bird,M,24,189
32400,Stephen Bird,M,28,189
32401,Stephen Christopher Rowbotham,M,26,193
32402,Stephen Christopher Rowbotham,M,30,193
32403,Stephen Christopher Saenz Villareal,M,21,183
32404,Stephen David Steve Williams,M,32,189
32405,Stephen James Stevie Morrison,M,29,178
32406,Stephen James Stevie Morrison,M,33,178
32407,Stephen James Strasburg,M,20,196
32408,Stephen Jenness,M,22,179
32409,Stephen Jenness,M,26,179
32410,Stephen John Steve Stewart,M,30,195
32411,Stephen Jones,M,23,192
32412,Stephen Kiprotich,M,23,172
32413,Stephen Kiprotich,M,27,172
32414,Stephen Lambdin,M,28,188
32415,Stephen Lambert,M,28,188
32416,Stephen Milne,M,22,185
32417,Stephen Milne,M,23,190
32418,Stephen Mokoka,M,27,157
32419,Stephen Mokoka,M,31,157
32420,Stephen Newbold,M,21,191
32421,Stephen Ogochukwu Ogochukwu Mozia,M,22,191
32422,Stephen Parez,M,22,174
32423,Stephen Phillip Steve Cummings,M,27,190
32424,Stephen Phillip Steve Cummings,M,35,190
32425,Stephen Raj Bhavsar,M,27,169
32426,Stephen Robert Sutherland,M,17,160
32427,Stephen Scherer,M,19,183
32428,Stephen Steve Kasprzyk,M,30,201
32429,Stephen Steve Kasprzyk,M,34,201
32430,Stephen Steve Scott,M,23,172
32431,Stephen Steve Scott,M,31,172
32432,Stephenie Ann McPherson,F,27,173
32433,Stergios Papakhristos,M,23,190
32434,Stevan Pletikosi,M,36,184
32435,Stevan Pletikosi,M,44,184
32436,Steve Darcis,M,24,178
32437,Steve Darcis,M,28,178
32438,Steve Green,M,30,183
32439,Steve Guerdat,M,26,182
32440,Steve Guerdat,M,30,182
32441,Steve Guerdat,M,34,182
32442,Steve Johnson,M,26,188
32443,Steve Missillier,M,25,186
32444,Steve Missillier,M,29,186
32445,Steve Morabito,M,33,187
32446,Steve Omischl,M,31,177
32447,Steven Brown,M,22,169
32448,"Steven Coppola, Jr.",M,24,203
32449,Steven Daniel Steve Langton,M,26,188
32450,Steven Daniel Steve Langton,M,30,188
32451,Steven David Old,M,22,189
32452,Steven Franklin C. Steve Grotowski,M,30,198
32453,Steven Gardiner,M,20,193
32454,Steven Gerard Donnelly,M,27,180
32455,Steven James Burke,M,20,183
32456,Steven James Burke,M,24,183
32457,Steven James Burke,M,28,183
32458,Steven James Douglas Steve Marshall,M,26,193
32459,Steven James Steve Lewis,M,22,192
32460,Steven James Steve Lewis,M,26,192
32461,Steven Jorens,M,26,190
32462,Steven Kari,M,19,167
32463,Steven Kruijswijk,M,29,177
32464,Steven Larsson,M,31,195
32465,Steven Lawrence Gluckstein,M,22,170
32466,Steven Leslie Steve Hooker,M,26,187
32467,Steven Leslie Steve Hooker,M,30,187
32468,Steven Lopez,M,29,191
32469,Steven Lopez,M,33,191
32470,Steven Lopez,M,37,191
32471,Steven Michael Steve Mesler,M,31,188
32472,Steven Roy Caulker,M,20,191
32473,Steven Sean Ferguson,M,28,194
32474,Steven Sean Ferguson,M,32,194
32475,Steven Solomon,M,19,186
32476,Steven Steve Edwards,M,22,182
32477,Steven Steve Edwards,M,26,182
32478,Steven Steve Holcomb,M,29,178
32479,Steven Steve Holcomb,M,33,178
32480,Steven Steve Kent,M,24,180
32481,Steven Steve Mocco,M,26,183
32482,Steven Steve Nyman,M,28,193
32483,Steven Steve Nyman,M,31,193
32484,Steven Zuber,M,20,182
32485,Stevick Patris,M,21,157
32486,Stewart Gilbert Innes,M,25,197
32487,Stewart Michael Glenister,M,19,158
32488,Stian Sivertzen,M,20,191
32489,Stian Sivertzen,M,24,191
32490,Stian Skjerahaug,M,24,168
32491,Stig Andr Berge,M,25,167
32492,Stig Andr Berge,M,29,167
32493,Stig Andr Berge,M,33,167
32494,Stig Magnus Petersson,M,33,177
32495,Stig Niklas Lindbck,M,38,185
32496,Stijn Camiel De Smet,M,23,183
32497,Stijn Vandenbergh,M,28,199
32498,Stina Karolina Gardell,F,22,172
32499,Stina Karolina Gardell,F,26,172
32500,Stina Segerstrm,F,26,177
32501,Stina Troest,F,22,170
32502,Stine Bredal Oftedal,F,24,168
32503,Stine Myrhj Andersen,F,27,169
32504,Stine Nielsen,F,21,163
32505,Stine Nielsen,F,25,163
32506,Stipe uni,M,25,193
32507,Stjepan Jani,M,27,184
32508,Stle Sandbech,M,16,170
32509,Stle Sandbech,M,20,170
32510,Stnio Akiro Yamamoto,M,47,173
32511,Storm Uru,M,23,190
32512,Storm Uru,M,27,190
32513,Stoyka Zhelyazkova Petrova,F,26,163
32514,Stphane Buckland,M,31,172
32515,Stphane Christidis,M,31,192
32516,Stphane Clamens,M,37,172
32517,Stphane Clamens,M,41,172
32518,Stphane Diarra Badji,M,22,185
32519,Stphane Lambiel,M,24,174
32520,Stphane Locas,M,27,170
32521,Stphane Mbia Etoundi,M,22,186
32522,Stphane Vehrl Smith,M,27,173
32523,Stphanie Bouvier,F,28,163
32524,Stphanie Brieussel,F,42,169
32525,Stphanie Cano,F,34,160
32526,Stphanie Dechand,F,23,190
32527,Stphanie Dubois,F,25,162
32528,Stphanie Durocher,F,23,168
32529,Stphanie Fabienne Possamai,F,28,172
32530,Stphanie Falzon,F,25,170
32531,Stphanie Falzon,F,29,170
32532,Stphanie Fotso Mogoung,F,28,184
32533,Stphanie Leclair,F,22,172
32534,Stphanie Tirode,F,33,165
32535,Stphanie Tirode,F,37,165
32536,Stphanie Tirode,F,41,165
32537,Stuart Alistair Holden,M,23,178
32538,Stuart Benson,M,32,195
32539,Stuart Bithell,M,25,186
32540,Stuart Bradley Stokes,M,35,181
32541,Stuart Brian Tinney,M,51,180
32542,Stuart Dutamby,M,22,176
32543,Stuart Gomez,M,25,175
32544,Stuart James Farquhar,M,26,187
32545,Stuart James Farquhar,M,30,187
32546,Stuart James Farquhar,M,34,187
32547,Stuart Musialik,M,23,170
32548,Stuart Peter O'Grady,M,35,177
32549,Stuart Peter O'Grady,M,38,177
32550,Stuart Phillip A. Hayes,M,33,188
32551,Stuart Stu McNay,M,27,171
32552,Stuart Stu McNay,M,30,171
32553,Stuart Stu McNay,M,35,171
32554,Sturla Andreas Blanck Torkildsen,M,27,193
32555,Sturla sgeirsson,M,28,182
32556,Stvy Guevane Nzamb,M,20,173
32557,Styliani Stella Papadopoulou,F,26,175
32558,Stylianos Stelios Dimotsios,M,33,183
32559,Su Bingtian,M,22,173
32560,Su Bingtian,M,26,173
32561,Su LiWen,F,27,171
32562,Su Rifeng,M,30,175
32563,Su Wai'bou Sanneh,M,17,167
32564,Su Wai'bou Sanneh,M,21,167
32565,Su Wanwen,F,25,168
32566,Su Xinyue,F,24,178
32567,Su Yuling,F,23,158
32568,SuHyun Oh,F,20,168
32569,Subenrat Insaeng,F,22,182
32570,Sudha Singh,F,26,158
32571,Sudha Singh,F,30,158
32572,Sudirman Hadi,M,20,171
32573,Sudket Prapakamol,M,28,171
32574,Sudket Prapakamol,M,32,171
32575,Suehiro Ishikawa,M,36,169
32576,Suela Mhilli,F,20,163
32577,Sugar RashelleFaye Chelsea Todd,F,23,163
32578,Sugoi Uriarte Marcos,M,28,172
32579,Sugoi Uriarte Marcos,M,32,172
32580,Suguru Awaji,M,22,174
32581,Suguru Osako,M,25,170
32582,Suh HyoWon,F,29,159
32583,Sui Feifei,F,29,184
32584,Sui Jianshuang,F,19,177
32585,Sui Lu,F,20,153
32586,Sui Ran,M,24,193
32587,Sui Shengsheng,M,28,192
32588,Suk HyunJun,M,25,190
32589,Sukanya Srisurat,F,21,155
32590,Sukhi Panesar,M,22,180
32591,Sukhrob Khodzhayev,M,19,185
32592,Sukhrob Khodzhayev,M,23,185
32593,Sukhwinder Singh,M,29,178
32594,Sulaiman Hamad,M,22,177
32595,Suleiman Wanjau Bilali,M,30,154
32596,Suleimana Tetteh,M,19,167
32597,Sulette Damons,F,22,163
32598,Sultan Abdulmajeed E. AlHabshi,M,25,190
32599,Sultan Duzelbayev,M,22,176
32600,Sultan Haydar,F,25,170
32601,Sultan Haydar,F,29,170
32602,Sultan Khamis Zaman,M,23,180
32603,Sultan Mubarak M. AlDawoodi,M,23,192
32604,Sultan Mubarak M. AlDawoodi,M,27,192
32605,Sultan Mubarak M. AlDawoodi,M,31,192
32606,Sultana Frizell,F,23,183
32607,Sultana Frizell,F,27,183
32608,Sumit Sangwan,M,19,182
32609,Summer Britcher,F,19,180
32610,Sun Chao,F,25,169
32611,Sun Dan,F,21,177
32612,Sun Guoqiang,M,33,175
32613,Sun Huizi,F,18,182
32614,Sun Huizi,F,22,182
32615,Sun Jie,M,20,182
32616,Sun Jie,M,24,182
32617,Sun Laimiao,F,27,176
32618,Sun Li,F,27,170
32619,Sun Lingfeng,M,29,173
32620,Sun Linlin,F,21,161
32621,Sun Longjiang,M,17,194
32622,Sun Man,M,20,188
32623,Sun Meichen,F,17,175
32624,Sun Mengran,F,24,195
32625,Sun Mengxin,F,23,190
32626,Sun Ping,M,24,180
32627,Sun Qinghai,M,22,188
32628,Sun Qinghai,M,26,188
32629,Sun Qiuting,F,22,171
32630,Sun Rui,F,27,169
32631,Sun Sinan,F,23,168
32632,Sun Tianjun,M,21,172
32633,Sun Tiantian,F,26,175
32634,Sun Wei,M,23,193
32635,Sun Wei,M,31,170
32636,Sun Wenyan,F,22,170
32637,Sun Wenyan,F,26,170
32638,Sun Xiao,F,24,167
32639,Sun Xiaolei,M,22,180
32640,Sun Yanan,F,23,161
32641,Sun Yang,M,16,198
32642,Sun Yang,M,20,198
32643,Sun Yang,M,24,198
32644,Sun Yating,F,20,180
32645,Sun Yating,F,24,180
32646,Sun Yating,F,28,180
32647,Sun Yawei,F,24,169
32648,Sun Ye,F,19,169
32649,Sun Ye,F,23,169
32650,Sun Yiwen,F,24,177
32651,Sun Yue,M,22,206
32652,Sun Yue,M,26,206
32653,Sun Yujie,F,19,185
32654,Sun Yujie,F,23,185
32655,Sun Yujun,F,21,168
32656,Sun Yujun,F,25,168
32657,Sun Zhifeng,F,18,158
32658,Sun Zhifeng,F,22,158
32659,Sunayna Wahi,F,25,176
32660,Sunette Stella Viljoen,F,24,170
32661,Sunette Stella Viljoen,F,28,170
32662,Sunette Stella Viljoen,F,32,170
32663,Sung ChingYang,M,21,168
32664,Sung Na,F,18,166
32665,Sung YuChi,M,26,174
32666,Sunil Sowmarpet Vitalacharya,M,23,176
32667,Sunil Sowmarpet Vitalacharya,M,27,176
32668,Sunita Lakra,F,25,158
32669,Sunitha Rao,F,22,170
32670,"Supanara Suksawat, Na Ayutthaya",M,20,190
32671,Suraju Saka,M,32,170
32672,Suraju Saka,M,36,170
32673,Suraju Saka,M,40,170
32674,Suren Markosyan,M,23,170
32675,Surender Kumar,M,22,179
32676,Surendra Kumar Singh,M,29,162
32677,Suryo Agung Wibowo,M,24,170
32678,Susan Egelstaff Hughes,F,29,168
32679,Susan Krista Dunklee,F,27,170
32680,Susan Kuijken Krumins,F,30,172
32681,Susan Marie Sue Nattrass,F,57,176
32682,Susan Mary Scott,F,30,171
32683,Susan O'Connor,F,32,163
32684,Susan Thorsgaard,F,23,188
32685,Susan Valerie Sue McCready Repacholi,F,27,160
32686,Susana Aylen Clement Quezada,F,18,173
32687,Susana Cristina Sade da Costa,F,31,178
32688,Susana Paula de Jesus Feitor,F,33,160
32689,Susana Romero Steensma,F,17,173
32690,Susann Gtz,F,31,163
32691,Susann Jakobsen Bjrnsen,F,23,182
32692,Susanna Elisabeth Kallur,F,27,170
32693,Susanna Elisabeth Kallur,F,35,170
32694,Susanna Emma Bordone,F,26,160
32695,Susanna Tapani,F,20,177
32696,Susannah Pyatt,F,22,164
32697,Susannah Susie Scanlan,F,22,170
32698,Susannah Townsend,F,27,168
32699,Susannah Wilson Suzie Bates,F,20,174
32700,Susanne Boidin,F,24,179
32701,Susanne Glesnes,F,33,177
32702,Susanne Grainger,F,25,188
32703,Susanne Hahn Ritter,F,30,169
32704,Susanne Hahn Ritter,F,34,169
32705,Susanne Kiermayer,F,40,183
32706,Susanne Moll,F,26,169
32707,Susanne Riesch,F,22,179
32708,Susanne Susi Fellner,F,28,159
32709,Sushil Kumar Solanki,M,25,166
32710,Sushil Kumar Solanki,M,29,166
32711,Sushila Chanu Pukhrambam,F,24,152
32712,Sushmitha Singha Roy,F,24,175
32713,Susumi Kobayashi,M,35,171
32714,Suthasini Sawettabut,F,21,168
32715,Sutiya Jiewchaloemmit,F,22,169
32716,Sutiya Jiewchaloemmit,F,26,169
32717,Sutiya Jiewchaloemmit,F,30,169
32718,Suvi Mikkonen,F,24,164
32719,Suvi Mikkonen,F,28,164
32720,Suzaan van Biljon,F,20,178
32721,Suzaan van Biljon,F,24,178
32722,Suzana Cimbal Spirelja,F,32,168
32723,Suzana Lazovi,F,20,178
32724,Suzana Lazovi,F,24,178
32725,Suzana ebi,F,23,167
32726,Suzana ebi,F,27,167
32727,Suzann Pettersen,F,35,173
32728,Suzannah Suzie Fraser,F,19,175
32729,Suzanne Brigit Sue Bird,F,27,175
32730,Suzanne Brigit Sue Bird,F,31,175
32731,Suzanne Brigit Sue Bird,F,35,175
32732,Suzanne Elspeth Suzy Balogh,F,39,166
32733,Suzanne Helena Johanna Harmes,F,22,170
32734,Suzanne N. Suzy PowellRoos,F,31,183
32735,Suzanne Stettinius,F,24,178
32736,Suzanne Sue Hearn,F,60,165
32737,Suzuka Hasegawa,F,16,165
32738,Suzy Batkovic Brown,F,27,195
32739,Suzy Batkovic Brown,F,31,195
32740,Svar Birgisson,M,25,175
32741,Svein Tuft,M,31,181
32742,Sven Bender,M,27,185
32743,Sven Butenschn,M,33,193
32744,Sven Erik Bystrm,M,24,188
32745,Sven Erik Coster,M,29,183
32746,Sven Erik Coster,M,33,183
32747,Sven Gnther Felski,M,35,180
32748,Sven Goldemann,M,44,180
32749,Sven Jimmie Ericsson,M,33,187
32750,Sven Knipphals,M,30,189
32751,Sven Kramer,M,23,185
32752,Sven Kramer,M,27,185
32753,Sven Ludwig Svennerstl,M,21,184
32754,Sven Ludwig Svennerstl,M,25,184
32755,Sven Magnus Rickard Thorgren,M,19,172
32756,Sven Maresch,M,29,173
32757,Sven Martin Skagestad,M,21,201
32758,Sven Michel,M,25,176
32759,Sven Nys,M,32,181
32760,Sven Nys,M,36,181
32761,Sven Riederer,M,27,182
32762,Sven Riederer,M,31,182
32763,Sven Riederer,M,35,182
32764,Sven Schultze,M,30,206
32765,SvenSren Christophersen,M,23,198
32766,Svenja Anette Huth,F,25,163
32767,Svenja Bazlen,F,28,174
32768,Sverre Andreas Jakobsson,M,31,196
32769,Sverre Andreas Jakobsson,M,35,196
32770,Sverre Haugli,M,27,183
32771,Sverre Lunde Pedersen,M,21,180
32772,Svetlana Aleksandrovna Dyomina Yakimova,F,47,168
32773,Svetlana Aleksandrovna Kuznetsova,F,23,174
32774,Svetlana Aleksandrovna Kuznetsova,F,31,174
32775,Svetlana Alekseyevna Klyukina,F,19,152
32776,Svetlana Alekseyevna Romashina,F,18,173
32777,Svetlana Alekseyevna Romashina,F,22,173
32778,Svetlana Alekseyevna Romashina,F,26,173
32779,Svetlana Alekseyevna Smirnova Veresova,F,46,163
32780,Svetlana Anatolyevna Boyko,F,36,180
32781,Svetlana Anatolyevna Grankovskaya,F,32,165
32782,Svetlana Anatolyevna Karpeyeva,F,22,176
32783,Svetlana Anatolyevna Khokhlova,F,23,176
32784,Svetlana Anatolyevna Khokhlova,F,27,176
32785,Svetlana Anatolyevna ShishkinaMalakhova,F,32,178
32786,Svetlana Bolshakova,F,27,178
32787,Svetlana Fyodorovna SudakTorun,F,37,172
32788,Svetlana Kaspolatovna Tsarukayeva,F,20,162
32789,Svetlana Kaspolatovna Tsarukayeva,F,24,162
32790,Svetlana Konstantinovna Kolesnichenko,F,22,171
32791,Svetlana Mikhaylovna Chimrova,F,20,173
32792,Svetlana Mikhaylovna Kaykan,F,31,170
32793,Svetlana Mikhaylovna Kudelich,F,25,170
32794,Svetlana Mikhaylovna Radzivil,F,21,186
32795,Svetlana Mikhaylovna Radzivil,F,25,186
32796,Svetlana Mikhaylovna Radzivil,F,29,186
32797,Svetlana Nikolayevna Podobedova,F,26,165
32798,Svetlana Nikolayevna Radkevich,F,30,166
32799,Svetlana Nikolayevna Tolstaya,F,36,168
32800,Svetlana Olegovna Abrosimova,F,28,188
32801,Svetlana Pauliukait,F,23,176
32802,Svetlana Petrovna Kovgan Klimkovich,F,31,163
32803,Svetlana Saenco,F,29,172
32804,Svetlana Sergeyevna Boldykova,F,27,165
32805,Svetlana Sergeyevna Shnitko,F,25,176
32806,Svetlana Sergeyevna Terentyeva,F,26,164
32807,Svetlana Valentinovna Kryuchkova,F,27,174
32808,Svetlana Valeryevna Tkachova,F,25,170
32809,Svetlana Valeryevna Tkachova,F,29,170
32810,Svetlana Valeryevna Trunova,F,26,167
32811,Svetlana Vasilyevna Klyuka,F,29,173
32812,Svetlana Viktorovna Germanovich,F,25,176
32813,Svetlana Viktorovna Germanovich,F,29,176
32814,Svetlana Viktorovna Serova,F,25,178
32815,Svetlana Viktorovna Usovich,F,27,164
32816,Svetlana Viktorovna Usovich,F,31,164
32817,Svetlana Vladimirovna Saykina Ivanova,F,23,182
32818,Svetlana Vladimirovna Saykina Ivanova,F,27,182
32819,Svetlana Vladimirovna Shkolina,F,22,187
32820,Svetlana Vladimirovna Shkolina,F,26,187
32821,Svetlana Vladimirovna Zakharova Vasilyeva,F,37,160
32822,Svetlana Vyacheslavovna Filippova,F,18,165
32823,Svetlana Yevgenyevna Feofanova,F,28,164
32824,Svetlana Yevgenyevna Feofanova,F,32,164
32825,Svetlana Yuryevna Sleptsova,F,23,162
32826,Svetlana Yuryevna Vysokova,F,37,170
32827,Svilen Ivanov Piralkov,M,33,189
32828,Svitlana Anatolivna Spiriukhova,F,26,176
32829,Svitlana Ivanivna Kyselova,F,40,175
32830,Svitlana Mykhailivna Mamieieva,F,26,174
32831,Svitlana Mykolavna Yaromka,F,27,162
32832,Svitlana Oleksandrivna Stanko Klymenko,F,40,168
32833,Svitlana Serhivna Prokopova,F,19,175
32834,Svitlana Valentynivna Haliuk,F,24,177
32835,Svitlana Viktorivna Akhadova,F,23,170
32836,Svitlana Volodymyrivna Shmidt,F,22,167
32837,Swann Gabrielle Oberson,F,22,183
32838,Swann Gabrielle Oberson,F,25,183
32839,Swintayla Marie Swin Cash,F,32,185
32840,Sybille Bammer,F,28,174
32841,Sybren Jansma,M,28,198
32842,Sybren Jansma,M,32,198
32843,Sycerika McMahon,F,17,170
32844,Sydney McLaughlin,F,16,175
32845,Sydney Pickrem,F,19,170
32846,Sydney Rae Leroux Dwyer,F,22,170
32847,Syed Abbas Haider Bilgrami,M,18,167
32848,Syed Imran Ali Warsi,M,23,178
32849,Sylvain Chavanel Albira,M,33,181
32850,Sylvain Dufour,M,27,178
32851,Sylvain Dufour,M,31,178
32852,Sylvain Miaillier,M,23,178
32853,Sylvia Jebiwott Kibet,F,24,157
32854,Sylvia Shaqueria Fowles,F,22,198
32855,Sylvia Shaqueria Fowles,F,26,198
32856,Sylvia Shaqueria Fowles,F,30,198
32857,Sylvia Vogl,F,33,168
32858,Sylvie Becaert,F,34,166
32859,Sylvie DattyNgonga TaraAgoue,F,24,163
32860,Sylwester Bednarek,M,27,194
32861,Sylwia Ejdys Tomaszewska,F,24,162
32862,Sylwia Gruchaa,F,26,172
32863,Sylwia Gruchaa,F,30,172
32864,Sylwia Jakowiec,F,23,160
32865,Sylwia Jakowiec,F,27,160
32866,Sylwia Katarzyna Bogacka,F,26,162
32867,Sylwia Katarzyna Bogacka,F,30,162
32868,Sylwia Katarzyna Bogacka,F,34,162
32869,Sylwia Korzeniowska,F,28,160
32870,Sylwia Lewandowska,F,21,169
32871,Sylwia Magdalena CzwojdziskaGawlikowska,F,25,176
32872,Sylwia Magdalena CzwojdziskaGawlikowska,F,29,176
32873,Synnve Solemdal,F,24,175
32874,Sytske Louise de Groot,F,26,180
32875,Szabolcs Zubai,M,28,193
32876,Szandra Lajtos,F,27,170
32877,Szandra Szgedi,F,27,158
32878,Sze Hang Yu,F,24,168
32879,Sze Hang Yu,F,28,168
32880,Szofi Kiss,F,17,172
32881,Szymon Piotr Koecki,M,26,181
32882,Szymon Stakiewicz,M,25,186
32883,Szymon Stakiewicz,M,29,186
32884,Szymon Zikowski,M,32,192
32885,Szymon Zikowski,M,36,192
32886,T  Thanh Huyn,F,22,170
32887,T'erea Brown,F,22,175
32888,Taavi Peetre,M,25,192
32889,Taavi Rand,M,17,174
32890,Tabar Uruguay Viudez Mora,M,22,164
32891,Tabarie Joil Henry,M,20,185
32892,Tabarie Joil Henry,M,24,185
32893,Tabea Kemme,F,24,169
32894,Tabea Lara Alt,F,16,158
32895,Tabia Hasina Charles,F,23,178
32896,Taciana Rezende de Lima Bald,F,32,164
32897,Tadanari ChungSung Ri Lee,M,22,180
32898,Tadas ukeviius,M,23,177
32899,Tadas ukeviius,M,27,177
32900,Tadas ukeviius,M,31,177
32901,Tadashi Obara,M,26,173
32902,Tadashi Ohtsuka,M,30,169
32903,Tadej Valjavec,M,31,171
32904,Tadeja Brankovi Likozar,F,30,163
32905,Tadesse Abraham,M,33,178
32906,Tae Satoya,F,33,166
32907,Taeke Wiebe Doekes Taekema,M,28,180
32908,Tafese Seboka,M,22,177
32909,Tagir Kamalutdinovich Khaybulayev,M,28,182
32910,Tagir Kamalutdinovich Khaybulayev,M,32,182
32911,Taha Akgl,M,21,192
32912,Taha Akgl,M,25,192
32913,Tahesia Gaynell HarriganScott,F,26,158
32914,Tahesia Gaynell HarriganScott,F,30,158
32915,Tahesia Gaynell HarriganScott,F,34,158
32916,Tahir Glec,M,23,191
32917,Tahir Jelani Walsh,M,22,182
32918,Tahmina Kohistani,F,23,160
32919,Tai TzuYing,F,18,163
32920,Tai TzuYing,F,22,163
32921,Taihei Kato,M,25,169
32922,Taihei Kato,M,29,169
32923,Taimuraz Friev Naskidaeva,M,29,176
32924,Tain Mayara da Paixo,F,24,171
32925,Taina Halasima,F,18,163
32926,Taine Michael Paton,M,23,175
32927,Tairat Bunsuk,M,23,161
32928,Tairia Flowers,F,27,170
32929,Tais Balconi,F,25,164
32930,Taismary Tai Agero Leiva Botteghi,F,31,175
32931,Taisuke Muramatsu,M,22,176
32932,Taizo Sugitani,M,32,170
32933,Taizo Sugitani,M,36,170
32934,Taizo Sugitani,M,40,170
32935,Takaharu Furukawa,M,23,174
32936,Takaharu Furukawa,M,27,174
32937,Takaharu Furukawa,M,31,174
32938,Takahiko Kozuka,M,20,170
32939,Takahiko Sato,M,29,184
32940,Takahiro Arai,M,31,189
32941,Takahiro Fujimoto,M,24,170
32942,Takahiro Nakai,M,21,175
32943,Takahiro Ohgihara,M,20,184
32944,Takahiro Yamamoto,M,30,201
32945,Takahisa Oguchi,M,31,185
32946,Takamasa Anai,M,27,187
32947,Takamasa Kitagawa,M,19,177
32948,Takanori Nagase,M,22,181
32949,Takao Isokawa,M,28,178
32950,Takashi Eto,M,25,183
32951,Takashi Miyazawa,M,30,164
32952,Takashi Nakano,M,24,173
32953,Takashi Ono,M,28,181
32954,Takashi Usami,M,20,178
32955,Takayuki Kishimoto,M,22,170
32956,Takayuki Matsumiya,M,28,163
32957,Takayuki Morimoto,M,20,180
32958,Takayuki Tanii,M,25,167
32959,Takayuki Tanii,M,29,167
32960,Takayuki Tanii,M,33,167
32961,Takayuki Yumira,M,31,172
32962,Takehiro Kashima,M,28,168
32963,Takeshi Matsuda,M,24,184
32964,Takeshi Matsuda,M,28,184
32965,Takeshi Matsuda,M,32,184
32966,Takhir Mamashayev,M,28,176
32967,Taki Mrabet,M,23,178
32968,Taku Hiraoka,M,18,171
32969,Taku Takeuchi,M,22,175
32970,Taku Takeuchi,M,26,175
32971,Takuma Asano,M,21,171
32972,Takumi Minamino,M,21,174
32973,Takumi Saito,M,19,178
32974,Takuro Fujii,M,23,184
32975,Takuro Fujii,M,27,184
32976,Takuro Fujii,M,31,184
32977,Takuya Haneda,M,21,175
32978,Takuya Haneda,M,25,175
32979,Takuya Haneda,M,29,175
32980,Takuya Honda,M,23,177
32981,Takuya Nakase,M,25,165
32982,Talal AlEnezi,M,22,180
32983,Talal AlRashidi,M,19,176
32984,Talant Rysbekovich Dzhanagulov,M,18,175
32985,Talent Mandaza,F,30,158
32986,Tales Rocha Cerdeira,M,25,182
32987,Tales Rocha Cerdeira,M,29,182
32988,Talgat Ilyasov,M,35,175
32989,Talida Tolnai,F,28,187
32990,TalidaTeodora Gdoiu,F,26,170
32991,Taliqua Clancy,F,24,184
32992,Talisa Lanoe,F,22,167
32993,Talita Antunes da Rocha,F,25,181
32994,Talita Antunes da Rocha,F,29,181
32995,Talita Antunes da Rocha,F,33,181
32996,Talita Baqlah,F,16,172
32997,Talita Baqlah,F,20,172
32998,Talita Marie Te Flan,F,21,176
32999,Talitiga Crawley,F,20,182
33000,Talles Frederico Sousa Silva,M,24,190
33001,Tamara Abalde Daz,F,19,185
33002,Tamara Boro,F,36,171
33003,Tamara Csipes,F,26,176
33004,Tamara Cssia Dias Gomes,F,28,161
33005,Tamara Horacek,F,20,179
33006,Tamara Larrea Peraza,F,34,183
33007,Tamara Radoaj,F,28,170
33008,Tamara Salaki,F,27,165
33009,Tamara T. Tatham,F,26,185
33010,Tamara T. Tatham,F,30,185
33011,Tamara Vega Arroyos,F,19,159
33012,Tamara Vega Arroyos,F,23,159
33013,Tamari Miyashiro,F,25,170
33014,Tamarine Tanasugarn,F,31,165
33015,Tameem Mohammed Ahmed AlKubati,M,23,168
33016,Tameka Williams,F,26,165
33017,Tamer Salah Ali Abdu Bayoumi,M,30,173
33018,Tamerlan Ruslanovich Tmenov,M,31,185
33019,Tamika Devonne Catchings,F,29,185
33020,Tamika Devonne Catchings,F,33,185
33021,Tamika Devonne Catchings,F,37,185
33022,Tamika Skye Domrow,F,18,165
33023,Tamika Skye Domrow,F,22,165
33024,Tamila Hryhorivna Holub,F,17,175
33025,Tamim Ghazy,M,22,157
33026,Tamira Shelah Paszek,F,21,165
33027,Tamirat Tola Abera,M,24,181
33028,Tamires Morena Lima de Arajo,F,22,180
33029,Tammy Galera Takagi,F,25,161
33030,Tams Decsi,M,25,178
33031,Tams Decsi,M,33,178
33032,Tams Kazi,M,27,180
33033,Tams Kenderesi,M,19,186
33034,Tams Kerkjrt,M,29,185
33035,Tams Kiss,M,21,175
